word,inaugurals_pretrump,election2016_speeches_trump,"arctan2(inaugurals_pretrump,election2016_speeches_trump)"
interested,9.23730640145e-05,8.74289639668e-05,0.0350020403325
respond,9.23730640145e-05,8.74289639668e-05,0.0350020403325
false,0.000277119192044,0.0002622868919,0.0350020403325
hour,0.000292514702713,0.000274776743896,0.0397984402854
strong,0.00117005881085,0.00109910697558,0.0397984402854
kind,0.000292514702713,0.000274776743896,0.0397984402854
control,0.000985312682822,0.000924249047649,0.0407015644576
creation,0.000107768574684,9.9918815962e-05,0.048100503482
responsible,0.000323305724051,0.000299756447886,0.048100503482
health,0.000323305724051,0.000299756447886,0.048100503482
confirm,0.000107768574684,9.9918815962e-05,0.048100503482
approval,0.000107768574684,9.9918815962e-05,0.048100503482
concerned,0.000107768574684,9.9918815962e-05,0.048100503482
import,0.000107768574684,9.9918815962e-05,0.048100503482
rule,0.000877544108138,0.000811840379692,0.0494940284996
abandon,0.000230932660036,0.000212327483919,0.0534109585851
guard,0.000230932660036,0.000212327483919,0.0534109585851
face,0.000815962065462,0.000749391119715,0.0541154016459
let,0.0023401176217,0.00214825454318,0.0543936685088
attitude,0.000123164085353,0.000112408667957,0.0580912655691
lock,0.000123164085353,0.000112408667957,0.0580912655691
sick,0.000123164085353,0.000112408667957,0.0580912655691
enforce,0.00050805185208,0.000462124523824,0.0602291178814
powerful,0.000523447362749,0.00047461437582,0.0622471974261
point,0.000538842873418,0.000487104227815,0.0641552859599
penalty,0.000138559596022,0.000124898519953,0.0659621292494
share,0.000754380022785,0.000674452007744,0.0711501109226
door,0.000153955106691,0.000137388371948,0.0723226454785
accomplishment,0.000153955106691,0.000137388371948,0.0723226454785
wrong,0.000477260830742,0.000424654967839,0.0741799447213
term,0.000646611448102,0.000574533191782,0.0750660712327
important,0.000985312682822,0.000874289639668,0.0759255526669
great,0.00660467407704,0.00582027102979,0.0802747454134
currency,0.000369492256058,0.000324736151877,0.0819708461821
hero,0.000184746128029,0.000162368075938,0.0819708461821
mistake,0.000200141638698,0.000174857927934,0.0857162913475
production,0.000400283277396,0.000349715855867,0.0857162913475
depression,0.000230932660036,0.000199837631924,0.0917492894083
solve,0.000261723681375,0.000224817335915,0.0963963984165
past,0.000831357576131,0.000711921563729,0.098341339373
return,0.000600424916094,0.000512083931805,0.100892423212
defense,0.0008467530868,0.000711921563729,0.109866760081
home,0.00132401391754,0.00111159682758,0.110762871436
decision,0.000461865320073,0.000387185411853,0.11170279197
exploit,7.69775533454e-05,6.24492599763e-05,0.132194673357
widespread,7.69775533454e-05,6.24492599763e-05,0.132194673357
utterly,7.69775533454e-05,6.24492599763e-05,0.132194673357
prey,7.69775533454e-05,6.24492599763e-05,0.132194673357
turmoil,7.69775533454e-05,6.24492599763e-05,0.132194673357
offensive,7.69775533454e-05,6.24492599763e-05,0.132194673357
easily,0.000153955106691,0.000124898519953,0.132194673357
match,7.69775533454e-05,6.24492599763e-05,0.132194673357
20th,7.69775533454e-05,6.24492599763e-05,0.132194673357
benefit,0.000662006958771,0.000537063635796,0.132194673357
add,0.000615820426764,0.00049959407981,0.132194673357
bright,0.000153955106691,0.000124898519953,0.132194673357
study,0.000153955106691,0.000124898519953,0.132194673357
complain,7.69775533454e-05,6.24492599763e-05,0.132194673357
congratulate,7.69775533454e-05,6.24492599763e-05,0.132194673357
specific,7.69775533454e-05,6.24492599763e-05,0.132194673357
host,4.61865320073e-05,3.74695559858e-05,0.132194673357
rein,3.07910213382e-05,2.49797039905e-05,0.132194673357
color,0.000123164085353,9.9918815962e-05,0.132194673357
richard,3.07910213382e-05,2.49797039905e-05,0.132194673357
drama,3.07910213382e-05,2.49797039905e-05,0.132194673357
meaningful,3.07910213382e-05,2.49797039905e-05,0.132194673357
relative,9.23730640145e-05,7.49391119715e-05,0.132194673357
unfulfilled,3.07910213382e-05,2.49797039905e-05,0.132194673357
rico,4.61865320073e-05,3.74695559858e-05,0.132194673357
loss,0.000246328170705,0.000199837631924,0.132194673357
drastically,3.07910213382e-05,2.49797039905e-05,0.132194673357
holy,3.07910213382e-05,2.49797039905e-05,0.132194673357
colossal,3.07910213382e-05,2.49797039905e-05,0.132194673357
mechanism,4.61865320073e-05,3.74695559858e-05,0.132194673357
retaliation,3.07910213382e-05,2.49797039905e-05,0.132194673357
map,4.61865320073e-05,3.74695559858e-05,0.132194673357
exposure,3.07910213382e-05,2.49797039905e-05,0.132194673357
madness,3.07910213382e-05,2.49797039905e-05,0.132194673357
dress,3.07910213382e-05,2.49797039905e-05,0.132194673357
margin,3.07910213382e-05,2.49797039905e-05,0.132194673357
relationship,0.000184746128029,0.000149878223943,0.132194673357
holiday,3.07910213382e-05,2.49797039905e-05,0.132194673357
measurable,3.07910213382e-05,2.49797039905e-05,0.132194673357
underneath,3.07910213382e-05,2.49797039905e-05,0.132194673357
diverse,3.07910213382e-05,2.49797039905e-05,0.132194673357
fanaticism,3.07910213382e-05,2.49797039905e-05,0.132194673357
hospitality,3.07910213382e-05,2.49797039905e-05,0.132194673357
allows,3.07910213382e-05,2.49797039905e-05,0.132194673357
closer,3.07910213382e-05,2.49797039905e-05,0.132194673357
reliant,3.07910213382e-05,2.49797039905e-05,0.132194673357
response,6.15820426764e-05,4.9959407981e-05,0.132194673357
climb,3.07910213382e-05,2.49797039905e-05,0.132194673357
respectfully,3.07910213382e-05,2.49797039905e-05,0.132194673357
divisive,3.07910213382e-05,2.49797039905e-05,0.132194673357
extort,3.07910213382e-05,2.49797039905e-05,0.132194673357
reside,4.61865320073e-05,3.74695559858e-05,0.132194673357
ribbon,3.07910213382e-05,2.49797039905e-05,0.132194673357
remark,0.000138559596022,0.000112408667957,0.132194673357
rescind,3.07910213382e-05,2.49797039905e-05,0.132194673357
hidden,3.07910213382e-05,2.49797039905e-05,0.132194673357
dividend,3.07910213382e-05,2.49797039905e-05,0.132194673357
undo,3.07910213382e-05,2.49797039905e-05,0.132194673357
clock,3.07910213382e-05,2.49797039905e-05,0.132194673357
column,3.07910213382e-05,2.49797039905e-05,0.132194673357
classroom,3.07910213382e-05,2.49797039905e-05,0.132194673357
factor,3.07910213382e-05,2.49797039905e-05,0.132194673357
extensively,3.07910213382e-05,2.49797039905e-05,0.132194673357
reply,3.07910213382e-05,2.49797039905e-05,0.132194673357
revise,6.15820426764e-05,4.9959407981e-05,0.132194673357
representation,6.15820426764e-05,4.9959407981e-05,0.132194673357
tie,0.000215537149367,0.000174857927934,0.132194673357
lonely,3.07910213382e-05,2.49797039905e-05,0.132194673357
involved,4.61865320073e-05,3.74695559858e-05,0.132194673357
involvement,3.07910213382e-05,2.49797039905e-05,0.132194673357
epidemic,4.61865320073e-05,3.74695559858e-05,0.132194673357
envy,4.61865320073e-05,3.74695559858e-05,0.132194673357
environment,9.23730640145e-05,7.49391119715e-05,0.132194673357
sunset,3.07910213382e-05,2.49797039905e-05,0.132194673357
inexcusable,3.07910213382e-05,2.49797039905e-05,0.132194673357
entrepreneur,3.07910213382e-05,2.49797039905e-05,0.132194673357
entirely,0.000184746128029,0.000149878223943,0.132194673357
slogan,3.07910213382e-05,2.49797039905e-05,0.132194673357
birthday,3.07910213382e-05,2.49797039905e-05,0.132194673357
slightly,3.07910213382e-05,2.49797039905e-05,0.132194673357
superiority,4.61865320073e-05,3.74695559858e-05,0.132194673357
bless,0.000446469809404,0.000362205707862,0.132194673357
supervise,3.07910213382e-05,2.49797039905e-05,0.132194673357
bloated,3.07910213382e-05,2.49797039905e-05,0.132194673357
enslave,4.61865320073e-05,3.74695559858e-05,0.132194673357
size,0.000123164085353,9.9918815962e-05,0.132194673357
atrocity,3.07910213382e-05,2.49797039905e-05,0.132194673357
survival,6.15820426764e-05,4.9959407981e-05,0.132194673357
suspect,3.07910213382e-05,2.49797039905e-05,0.132194673357
significant,4.61865320073e-05,3.74695559858e-05,0.132194673357
joint,9.23730640145e-05,7.49391119715e-05,0.132194673357
sweatshop,3.07910213382e-05,2.49797039905e-05,0.132194673357
engineer,6.15820426764e-05,4.9959407981e-05,0.132194673357
involve,0.000369492256058,0.000299756447886,0.132194673357
invitation,4.61865320073e-05,3.74695559858e-05,0.132194673357
someday,3.07910213382e-05,2.49797039905e-05,0.132194673357
successful,0.000230932660036,0.000187347779929,0.132194673357
instal,3.07910213382e-05,2.49797039905e-05,0.132194673357
barbarian,4.61865320073e-05,3.74695559858e-05,0.132194673357
intangible,3.07910213382e-05,2.49797039905e-05,0.132194673357
stock,4.61865320073e-05,3.74695559858e-05,0.132194673357
basic,0.000138559596022,0.000112408667957,0.132194673357
stone,4.61865320073e-05,3.74695559858e-05,0.132194673357
intense,3.07910213382e-05,2.49797039905e-05,0.132194673357
battalion,4.61865320073e-05,3.74695559858e-05,0.132194673357
stale,3.07910213382e-05,2.49797039905e-05,0.132194673357
eventual,3.07910213382e-05,2.49797039905e-05,0.132194673357
badge,4.61865320073e-05,3.74695559858e-05,0.132194673357
innovation,4.61865320073e-05,3.74695559858e-05,0.132194673357
indict,3.07910213382e-05,2.49797039905e-05,0.132194673357
string,3.07910213382e-05,2.49797039905e-05,0.132194673357
st.,4.61865320073e-05,3.74695559858e-05,0.132194673357
squander,4.61865320073e-05,3.74695559858e-05,0.132194673357
injured,3.07910213382e-05,2.49797039905e-05,0.132194673357
behave,4.61865320073e-05,3.74695559858e-05,0.132194673357
essentially,0.000123164085353,9.9918815962e-05,0.132194673357
style,3.07910213382e-05,2.49797039905e-05,0.132194673357
escape,0.000138559596022,0.000112408667957,0.132194673357
subsequently,3.07910213382e-05,2.49797039905e-05,0.132194673357
spanish,3.07910213382e-05,2.49797039905e-05,0.132194673357
soundly,3.07910213382e-05,2.49797039905e-05,0.132194673357
erode,4.61865320073e-05,3.74695559858e-05,0.132194673357
substantive,3.07910213382e-05,2.49797039905e-05,0.132194673357
awake,3.07910213382e-05,2.49797039905e-05,0.132194673357
assumption,3.07910213382e-05,2.49797039905e-05,0.132194673357
judge,0.000292514702713,0.00023730718791,0.132194673357
synagogue,3.07910213382e-05,2.49797039905e-05,0.132194673357
legalize,3.07910213382e-05,2.49797039905e-05,0.132194673357
educational,3.07910213382e-05,2.49797039905e-05,0.132194673357
token,3.07910213382e-05,2.49797039905e-05,0.132194673357
applaud,3.07910213382e-05,2.49797039905e-05,0.132194673357
cattle,3.07910213382e-05,2.49797039905e-05,0.132194673357
lending,3.07910213382e-05,2.49797039905e-05,0.132194673357
torture,4.61865320073e-05,3.74695559858e-05,0.132194673357
lever,3.07910213382e-05,2.49797039905e-05,0.132194673357
economics,3.07910213382e-05,2.49797039905e-05,0.132194673357
censorship,3.07910213382e-05,2.49797039905e-05,0.132194673357
chair,4.61865320073e-05,3.74695559858e-05,0.132194673357
expanded,6.15820426764e-05,4.9959407981e-05,0.132194673357
legal,0.000215537149367,0.000174857927934,0.132194673357
tragically,3.07910213382e-05,2.49797039905e-05,0.132194673357
transform,4.61865320073e-05,3.74695559858e-05,0.132194673357
translate,4.61865320073e-05,3.74695559858e-05,0.132194673357
early,0.000492656341411,0.000399675263848,0.132194673357
chemical,3.07910213382e-05,2.49797039905e-05,0.132194673357
anguish,3.07910213382e-05,2.49797039905e-05,0.132194673357
anger,3.07910213382e-05,2.49797039905e-05,0.132194673357
litigation,3.07910213382e-05,2.49797039905e-05,0.132194673357
rob,6.15820426764e-05,4.9959407981e-05,0.132194673357
christianity,4.61865320073e-05,3.74695559858e-05,0.132194673357
trim,3.07910213382e-05,2.49797039905e-05,0.132194673357
anchor,6.15820426764e-05,4.9959407981e-05,0.132194673357
logic,4.61865320073e-05,3.74695559858e-05,0.132194673357
chart,4.61865320073e-05,3.74695559858e-05,0.132194673357
americas,6.15820426764e-05,4.9959407981e-05,0.132194673357
tiny,3.07910213382e-05,2.49797039905e-05,0.132194673357
implicit,3.07910213382e-05,2.49797039905e-05,0.132194673357
tactic,3.07910213382e-05,2.49797039905e-05,0.132194673357
tap,4.61865320073e-05,3.74695559858e-05,0.132194673357
asia,9.23730640145e-05,7.49391119715e-05,0.132194673357
severely,3.07910213382e-05,2.49797039905e-05,0.132194673357
sever,3.07910213382e-05,2.49797039905e-05,0.132194673357
set,0.000477260830742,0.000387185411853,0.132194673357
artificially,3.07910213382e-05,2.49797039905e-05,0.132194673357
exciting,3.07910213382e-05,2.49797039905e-05,0.132194673357
seriously,0.000123164085353,9.9918815962e-05,0.132194673357
bureau,4.61865320073e-05,3.74695559858e-05,0.132194673357
knife,3.07910213382e-05,2.49797039905e-05,0.132194673357
emphasis,4.61865320073e-05,3.74695559858e-05,0.132194673357
implement,4.61865320073e-05,3.74695559858e-05,0.132194673357
busy,3.07910213382e-05,2.49797039905e-05,0.132194673357
terrifying,3.07910213382e-05,2.49797039905e-05,0.132194673357
lake,3.07910213382e-05,2.49797039905e-05,0.132194673357
testament,3.07910213382e-05,2.49797039905e-05,0.132194673357
landmark,4.61865320073e-05,3.74695559858e-05,0.132194673357
testimony,4.61865320073e-05,3.74695559858e-05,0.132194673357
embed,3.07910213382e-05,2.49797039905e-05,0.132194673357
lane,3.07910213382e-05,2.49797039905e-05,0.132194673357
candidacy,3.07910213382e-05,2.49797039905e-05,0.132194673357
thirdly,3.07910213382e-05,2.49797039905e-05,0.132194673357
threatening,3.07910213382e-05,2.49797039905e-05,0.132194673357
elementary,3.07910213382e-05,2.49797039905e-05,0.132194673357
unhappy,3.07910213382e-05,2.49797039905e-05,0.132194673357
senators,3.07910213382e-05,2.49797039905e-05,0.132194673357
heightened,3.07910213382e-05,2.49797039905e-05,0.132194673357
holding,3.07910213382e-05,2.49797039905e-05,0.132194673357
cooperate,9.23730640145e-05,7.49391119715e-05,0.132194673357
defective,4.61865320073e-05,3.74695559858e-05,0.132194673357
critically,4.61865320073e-05,3.74695559858e-05,0.132194673357
criticism,4.61865320073e-05,3.74695559858e-05,0.132194673357
write,0.000384887766727,0.000312246299881,0.132194673357
pool,4.61865320073e-05,3.74695559858e-05,0.132194673357
digital,3.07910213382e-05,2.49797039905e-05,0.132194673357
confines,3.07910213382e-05,2.49797039905e-05,0.132194673357
model,9.23730640145e-05,7.49391119715e-05,0.132194673357
confession,3.07910213382e-05,2.49797039905e-05,0.132194673357
quadruple,3.07910213382e-05,2.49797039905e-05,0.132194673357
gathering,6.15820426764e-05,4.9959407981e-05,0.132194673357
detach,3.07910213382e-05,2.49797039905e-05,0.132194673357
missouri,3.07910213382e-05,2.49797039905e-05,0.132194673357
continually,3.07910213382e-05,2.49797039905e-05,0.132194673357
racial,6.15820426764e-05,4.9959407981e-05,0.132194673357
gulf,6.15820426764e-05,4.9959407981e-05,0.132194673357
fundamentally,3.07910213382e-05,2.49797039905e-05,0.132194673357
oppress,0.000107768574684,8.74289639668e-05,0.132194673357
accurately,3.07910213382e-05,2.49797039905e-05,0.132194673357
minister,9.23730640145e-05,7.49391119715e-05,0.132194673357
usual,4.61865320073e-05,3.74695559858e-05,0.132194673357
defenseless,3.07910213382e-05,2.49797039905e-05,0.132194673357
concentrate,4.61865320073e-05,3.74695559858e-05,0.132194673357
crippling,3.07910213382e-05,2.49797039905e-05,0.132194673357
rank,0.000138559596022,0.000112408667957,0.132194673357
defender,4.61865320073e-05,3.74695559858e-05,0.132194673357
disagree,3.07910213382e-05,2.49797039905e-05,0.132194673357
peacemaker,3.07910213382e-05,2.49797039905e-05,0.132194673357
vanish,3.07910213382e-05,2.49797039905e-05,0.132194673357
4th,3.07910213382e-05,2.49797039905e-05,0.132194673357
oman,3.07910213382e-05,2.49797039905e-05,0.132194673357
contracting,3.07910213382e-05,2.49797039905e-05,0.132194673357
paris,4.61865320073e-05,3.74695559858e-05,0.132194673357
flourishing,3.07910213382e-05,2.49797039905e-05,0.132194673357
gate,4.61865320073e-05,3.74695559858e-05,0.132194673357
fully,0.000369492256058,0.000299756447886,0.132194673357
promoter,3.07910213382e-05,2.49797039905e-05,0.132194673357
activity,0.000277119192044,0.000224817335915,0.132194673357
halt,6.15820426764e-05,4.9959407981e-05,0.132194673357
hallowed,3.07910213382e-05,2.49797039905e-05,0.132194673357
actively,3.07910213382e-05,2.49797039905e-05,0.132194673357
active,9.23730640145e-05,7.49391119715e-05,0.132194673357
1917,3.07910213382e-05,2.49797039905e-05,0.132194673357
mrs.,3.07910213382e-05,2.49797039905e-05,0.132194673357
contact,3.07910213382e-05,2.49797039905e-05,0.132194673357
potomac,3.07910213382e-05,2.49797039905e-05,0.132194673357
flexible,3.07910213382e-05,2.49797039905e-05,0.132194673357
proficiency,3.07910213382e-05,2.49797039905e-05,0.132194673357
patent,3.07910213382e-05,2.49797039905e-05,0.132194673357
profoundly,3.07910213382e-05,2.49797039905e-05,0.132194673357
poise,3.07910213382e-05,2.49797039905e-05,0.132194673357
advise,6.15820426764e-05,4.9959407981e-05,0.132194673357
propaganda,3.07910213382e-05,2.49797039905e-05,0.132194673357
medicine,3.07910213382e-05,2.49797039905e-05,0.132194673357
unusual,6.15820426764e-05,4.9959407981e-05,0.132194673357
oppressed,4.61865320073e-05,3.74695559858e-05,0.132194673357
participant,3.07910213382e-05,2.49797039905e-05,0.132194673357
value,0.000738984512116,0.000599512895772,0.132194673357
newly,3.07910213382e-05,2.49797039905e-05,0.132194673357
flourish,9.23730640145e-05,7.49391119715e-05,0.132194673357
deposit,4.61865320073e-05,3.74695559858e-05,0.132194673357
moscow,3.07910213382e-05,2.49797039905e-05,0.132194673357
mystery,3.07910213382e-05,2.49797039905e-05,0.132194673357
motivate,3.07910213382e-05,2.49797039905e-05,0.132194673357
powerless,3.07910213382e-05,2.49797039905e-05,0.132194673357
virtual,3.07910213382e-05,2.49797039905e-05,0.132194673357
greece,3.07910213382e-05,2.49797039905e-05,0.132194673357
fleet,4.61865320073e-05,3.74695559858e-05,0.132194673357
accumulate,4.61865320073e-05,3.74695559858e-05,0.132194673357
nominate,4.61865320073e-05,3.74695559858e-05,0.132194673357
consolidate,4.61865320073e-05,3.74695559858e-05,0.132194673357
overtaxed,3.07910213382e-05,2.49797039905e-05,0.132194673357
recall,0.000107768574684,8.74289639668e-05,0.132194673357
warrior,3.07910213382e-05,2.49797039905e-05,0.132194673357
afraid,6.15820426764e-05,4.9959407981e-05,0.132194673357
despise,3.07910213382e-05,2.49797039905e-05,0.132194673357
degrade,3.07910213382e-05,2.49797039905e-05,0.132194673357
complexity,3.07910213382e-05,2.49797039905e-05,0.132194673357
plow,3.07910213382e-05,2.49797039905e-05,0.132194673357
forgiveness,3.07910213382e-05,2.49797039905e-05,0.132194673357
preclude,3.07910213382e-05,2.49797039905e-05,0.132194673357
gettysburg,4.61865320073e-05,3.74695559858e-05,0.132194673357
pave,4.61865320073e-05,3.74695559858e-05,0.132194673357
desperate,4.61865320073e-05,3.74695559858e-05,0.132194673357
plausibly,3.07910213382e-05,2.49797039905e-05,0.132194673357
compassionate,4.61865320073e-05,3.74695559858e-05,0.132194673357
glow,3.07910213382e-05,2.49797039905e-05,0.132194673357
compassion,0.000138559596022,0.000112408667957,0.132194673357
corn,3.07910213382e-05,2.49797039905e-05,0.132194673357
wear,6.15820426764e-05,4.9959407981e-05,0.132194673357
cook,3.07910213382e-05,2.49797039905e-05,0.132194673357
unify,3.07910213382e-05,2.49797039905e-05,0.132194673357
waver,4.61865320073e-05,3.74695559858e-05,0.132194673357
pertain,3.07910213382e-05,2.49797039905e-05,0.132194673357
discover,0.000123164085353,9.9918815962e-05,0.132194673357
vicious,9.23730640145e-05,7.49391119715e-05,0.132194673357
glorify,3.07910213382e-05,2.49797039905e-05,0.132194673357
convert,4.61865320073e-05,3.74695559858e-05,0.132194673357
communist,4.61865320073e-05,3.74695559858e-05,0.132194673357
compare,0.000123164085353,9.9918815962e-05,0.132194673357
conversion,3.07910213382e-05,2.49797039905e-05,0.132194673357
dangerously,3.07910213382e-05,2.49797039905e-05,0.132194673357
perspective,4.61865320073e-05,3.74695559858e-05,0.132194673357
warren,3.07910213382e-05,2.49797039905e-05,0.132194673357
onerous,3.07910213382e-05,2.49797039905e-05,0.132194673357
aftermath,3.07910213382e-05,2.49797039905e-05,0.132194673357
percentage,4.61865320073e-05,3.74695559858e-05,0.132194673357
peacefully,4.61865320073e-05,3.74695559858e-05,0.132194673357
designate,3.07910213382e-05,2.49797039905e-05,0.132194673357
comprehensively,3.07910213382e-05,2.49797039905e-05,0.132194673357
wallet,3.07910213382e-05,2.49797039905e-05,0.132194673357
officially,3.07910213382e-05,2.49797039905e-05,0.132194673357
prevention,3.07910213382e-05,2.49797039905e-05,0.132194673357
discard,6.15820426764e-05,4.9959407981e-05,0.132194673357
overturn,3.07910213382e-05,2.49797039905e-05,0.132194673357
mineral,3.07910213382e-05,2.49797039905e-05,0.132194673357
accidental,3.07910213382e-05,2.49797039905e-05,0.132194673357
funeral,3.07910213382e-05,2.49797039905e-05,0.132194673357
waiting,3.07910213382e-05,2.49797039905e-05,0.132194673357
preacher,3.07910213382e-05,2.49797039905e-05,0.132194673357
defer,4.61865320073e-05,3.74695559858e-05,0.132194673357
nebraska,3.07910213382e-05,2.49797039905e-05,0.132194673357
warmth,3.07910213382e-05,2.49797039905e-05,0.132194673357
grid,3.07910213382e-05,2.49797039905e-05,0.132194673357
heap,3.07910213382e-05,2.49797039905e-05,0.132194673357
normandy,3.07910213382e-05,2.49797039905e-05,0.132194673357
wider,3.07910213382e-05,2.49797039905e-05,0.132194673357
formula,3.07910213382e-05,2.49797039905e-05,0.132194673357
disclose,3.07910213382e-05,2.49797039905e-05,0.132194673357
foolishly,3.07910213382e-05,2.49797039905e-05,0.132194673357
history,0.00150876004557,0.00121151564354,0.138577039815
lead,0.00100070819349,0.000799350527696,0.141837122747
society,0.000662006958771,0.000524573783801,0.146816068113
order,0.00113926778951,0.000899269343658,0.149212550981
good,0.00489577239277,0.00383438456254,0.154040877122
threaten,0.000400283277396,0.000312246299881,0.156522528257
choose,0.000569633894756,0.000437144819834,0.166597228725
willing,0.000246328170705,0.000187347779929,0.172106009105
idea,0.000461865320073,0.000349715855867,0.174837107627
religious,0.000461865320073,0.000349715855867,0.174837107627
earn,0.000184746128029,0.000137388371948,0.185850684871
tradition,0.00016935061736,0.000124898519953,0.190904240431
star,0.00016935061736,0.000124898519953,0.190904240431
apply,0.00033870123472,0.000249797039905,0.190904240431
violation,0.00016935061736,0.000124898519953,0.190904240431
opportunity,0.000969917172153,0.000711921563729,0.193805341591
living,0.000153955106691,0.000112408667957,0.197007799099
right,0.00386427317794,0.00279772684694,0.202122867609
life,0.00280198294177,0.00202335602323,0.203696806913
adversary,0.000138559596022,9.9918815962e-05,0.204526152542
display,0.000138559596022,9.9918815962e-05,0.204526152542
old,0.00126243187487,0.000899269343658,0.21192336391
sake,0.000123164085353,8.74289639668e-05,0.21401494168
fit,0.000123164085353,8.74289639668e-05,0.21401494168
admission,0.000123164085353,8.74289639668e-05,0.21401494168
strike,0.000123164085353,8.74289639668e-05,0.21401494168
head,0.000246328170705,0.000174857927934,0.21401494168
terminate,0.000123164085353,8.74289639668e-05,0.21401494168
removal,0.000123164085353,8.74289639668e-05,0.21401494168
fly,0.000123164085353,8.74289639668e-05,0.21401494168
step,0.000354096745389,0.000249797039905,0.217755536502
age,0.000538842873418,0.000374695559858,0.226363982638
case,0.000646611448102,0.000449634671829,0.226363982638
advocate,0.000107768574684,7.49391119715e-05,0.226363982638
thirty,0.000107768574684,7.49391119715e-05,0.226363982638
manufacture,0.000292514702713,0.000199837631924,0.236894091938
vice,0.000292514702713,0.000199837631924,0.236894091938
cuba,9.23730640145e-05,6.24492599763e-05,0.243092196193
edge,9.23730640145e-05,6.24492599763e-05,0.243092196193
making,9.23730640145e-05,6.24492599763e-05,0.243092196193
railway,9.23730640145e-05,6.24492599763e-05,0.243092196193
competition,0.000184746128029,0.000124898519953,0.243092196193
introduce,9.23730640145e-05,6.24492599763e-05,0.243092196193
promise,0.00101610370416,0.000686941859739,0.243092196193
whatsoever,9.23730640145e-05,6.24492599763e-05,0.243092196193
image,9.23730640145e-05,6.24492599763e-05,0.243092196193
key,9.23730640145e-05,6.24492599763e-05,0.243092196193
place,0.00183206576962,0.00123649534753,0.244085608461
senate,0.000261723681375,0.000174857927934,0.250068091536
decide,0.000261723681375,0.000174857927934,0.250068091536
invite,0.000261723681375,0.000174857927934,0.250068091536
ultimate,0.00016935061736,0.000112408667957,0.253894799991
exchange,0.00016935061736,0.000112408667957,0.253894799991
temporary,0.00016935061736,0.000112408667957,0.253894799991
exact,0.00016935061736,0.000112408667957,0.253894799991
world,0.00515749607414,0.0034097295947,0.256232602294
facility,0.000246328170705,0.000162368075938,0.257977474447
sanction,0.000323305724051,0.000212327483919,0.260122933444
honor,0.00112387227884,0.00073690126772,0.261064908711
path,0.000400283277396,0.0002622868919,0.261445581092
demonstration,7.69775533454e-05,4.9959407981e-05,0.2670204
vigilant,7.69775533454e-05,4.9959407981e-05,0.2670204
demonstrate,0.000153955106691,9.9918815962e-05,0.2670204
departments,7.69775533454e-05,4.9959407981e-05,0.2670204
lawless,7.69775533454e-05,4.9959407981e-05,0.2670204
positive,7.69775533454e-05,4.9959407981e-05,0.2670204
scale,7.69775533454e-05,4.9959407981e-05,0.2670204
contempt,7.69775533454e-05,4.9959407981e-05,0.2670204
excessive,7.69775533454e-05,4.9959407981e-05,0.2670204
aspire,7.69775533454e-05,4.9959407981e-05,0.2670204
depth,7.69775533454e-05,4.9959407981e-05,0.2670204
liability,7.69775533454e-05,4.9959407981e-05,0.2670204
glad,7.69775533454e-05,4.9959407981e-05,0.2670204
suffering,0.000230932660036,0.000149878223943,0.2670204
existing,7.69775533454e-05,4.9959407981e-05,0.2670204
inform,7.69775533454e-05,4.9959407981e-05,0.2670204
moon,7.69775533454e-05,4.9959407981e-05,0.2670204
conservation,7.69775533454e-05,4.9959407981e-05,0.2670204
price,0.000384887766727,0.000249797039905,0.2670204
limitless,7.69775533454e-05,4.9959407981e-05,0.2670204
consequence,0.000384887766727,0.000249797039905,0.2670204
comprehensive,7.69775533454e-05,4.9959407981e-05,0.2670204
retire,7.69775533454e-05,4.9959407981e-05,0.2670204
heed,7.69775533454e-05,4.9959407981e-05,0.2670204
prediction,7.69775533454e-05,4.9959407981e-05,0.2670204
21st,7.69775533454e-05,4.9959407981e-05,0.2670204
law,0.00414139236998,0.00267282832698,0.270267974631
certainly,0.000215537149367,0.000137388371948,0.277458215141
article,0.000215537149367,0.000137388371948,0.277458215141
weakness,0.000215537149367,0.000137388371948,0.277458215141
soul,0.000215537149367,0.000137388371948,0.277458215141
fall,0.000354096745389,0.000224817335915,0.279741881591
honest,0.000415678788065,0.0002622868919,0.283304614267
source,0.000477260830742,0.000299756447886,0.285956089926
talent,0.000261723681375,0.000162368075938,0.293008280469
occur,0.000261723681375,0.000162368075938,0.293008280469
improve,0.000261723681375,0.000162368075938,0.293008280469
long,0.00161652862025,0.00099918815962,0.295099683339
rely,0.000323305724051,0.000199837631924,0.295099683339
clear,0.00050805185208,0.000312246299881,0.298340222139
enter,0.000631215937433,0.000387185411853,0.299449076448
decent,0.000184746128029,0.000112408667957,0.304035638864
disruption,6.15820426764e-05,3.74695559858e-05,0.304035638864
void,6.15820426764e-05,3.74695559858e-05,0.304035638864
mob,6.15820426764e-05,3.74695559858e-05,0.304035638864
instant,6.15820426764e-05,3.74695559858e-05,0.304035638864
giant,6.15820426764e-05,3.74695559858e-05,0.304035638864
writer,6.15820426764e-05,3.74695559858e-05,0.304035638864
april,6.15820426764e-05,3.74695559858e-05,0.304035638864
scourge,6.15820426764e-05,3.74695559858e-05,0.304035638864
smile,6.15820426764e-05,3.74695559858e-05,0.304035638864
texas,0.000184746128029,0.000112408667957,0.304035638864
heat,6.15820426764e-05,3.74695559858e-05,0.304035638864
technical,6.15820426764e-05,3.74695559858e-05,0.304035638864
